study ID,flare times,GOES class,hpc x,hpc y,EIS xcen,EIS ycen,EIS fovx,EIS fovy,target,stud_acr,filename,EIS xmin,EIS xmax,EIS ymin,EIS ymax
569,2020-10-29 07:36:11,B4.4,547.8575910599877,-332.24815642113174,619.4730224609375,-406.43499755859375,260.5820007324219,512.0,Active Region,HPW021VEL260x512v2,eis_20201029_073611.data.h5,489.18202209472656,749.7640228271484,-662.4349975585938,-150.43499755859375
569,2020-10-29 12:16:32,C1.0,579.111404678622,-343.7881095821165,641.4879760742188,-414.0820007324219,260.5820007324219,512.0,Active Region,HPW021VEL260x512v2,eis_20201029_121632.data.h5,511.1969757080078,771.7789764404297,-670.0820007324219,-158.08200073242188
569,2020-10-31 22:48:43,B2.0,906.1918808793076,-340.1287897524855,853.4329833984375,-294.3559875488281,260.5820007324219,512.0,Active Region,HPW021VEL260x512v2,eis_20201031_224843.data.h5,723.1419830322266,983.7239837646484,-550.3559875488281,-38.355987548828125
404,2020-11-01 00:20:13,B1.9,910.2608093337376,-359.9663066270532,858.0089721679688,-293.1969909667969,119.80799865722656,160.0,Quiet Sun,Atlas_60,eis_20201101_002013.data.h5,798.1049728393555,917.912971496582,-373.1969909667969,-213.19699096679688
569,2020-11-01 06:37:20,B4.2,917.4834565913912,-328.91076465529864,892.4429931640625,-281.47900390625,260.5820007324219,512.0,Active Region,HPW021VEL260x512v2,eis_20201101_063720.data.h5,762.1519927978516,1022.7339935302734,-537.47900390625,-25.47900390625
569,2020-11-03 21:19:13,B4.7,-852.278980074916,-397.6064397235013,-835.4669799804688,-408.8370056152344,260.5820007324219,512.0,Active Region,HPW021VEL260x512v2,eis_20201103_211913.data.h5,-965.7579803466797,-705.1759796142578,-664.8370056152344,-152.83700561523438
569,2020-11-04 21:54:10,B4.4,-760.5337391037028,-419.99705596563234,-730.0419921875,-421.0419921875,260.5820007324219,512.0,Active Region,HPW021VEL260x512v2,eis_20201104_215410.data.h5,-860.3329925537109,-599.7509918212891,-677.0419921875,-165.0419921875
569,2020-11-05 20:51:41,B5.4,-658.5643782799598,-417.35748066467823,-657.0009765625,-426.5260009765625,260.5820007324219,512.0,Active Region,HPW021VEL260x512v2,eis_20201105_205141.data.h5,-787.2919769287109,-526.7099761962891,-682.5260009765625,-170.5260009765625
404,2020-11-05 22:28:13,C1.0,-669.2938252079766,-387.2756478407688,-647.0009765625,-427.0669860839844,119.80799865722656,160.0,Quiet Sun,Atlas_60,eis_20201105_222813.data.h5,-706.9049758911133,-587.0969772338867,-507.0669860839844,-347.0669860839844
491,2020-11-06 00:23:27,C1.7,-621.4767184513621,-437.7842919817955,-636.0850219726562,-427.9169921875,491.2130126953125,512.0,Active Region,DHB_006,eis_20201106_002327.data.h5,-881.6915283203125,-390.478515625,-683.9169921875,-171.9169921875
569,2020-11-06 21:26:40,B3.8,-456.3185943455901,-445.8854996614384,-495.9580078125,-434.2510070800781,260.5820007324219,512.0,Active Region,HPW021VEL260x512v2,eis_20201106_212640.data.h5,-626.2490081787109,-365.66700744628906,-690.2510070800781,-178.25100708007812
491,2020-11-08 01:01:13,B5.3,-290.09938957798295,-402.4991084753549,-285.9750061035156,-438.9630126953125,491.2130126953125,512.0,Active Region,DHB_006,eis_20201108_010113.data.h5,-531.5815124511719,-40.368499755859375,-694.9630126953125,-182.9630126953125
404,2020-11-15 21:48:10,B2.1,903.6479593755683,-376.4458722723877,860.1300048828125,-348.3559875488281,119.80799865722656,160.0,Quiet Sun,Atlas_60,eis_20201115_214810.data.h5,800.2260055541992,920.0340042114258,-428.3559875488281,-268.3559875488281
491,2020-11-15 23:23:13,B2.1,895.8141670323344,-390.2281135311503,859.3040161132812,-348.4330139160156,491.2130126953125,512.0,Active Region,DHB_006,eis_20201115_232313.data.h5,613.697509765625,1104.9105224609375,-604.4330139160156,-92.43301391601562
404,2020-11-19 20:52:40,B2.0,507.1157892393472,-569.3427228619698,471.5799865722656,-539.0070190429688,119.80799865722656,160.0,Quiet Sun,Atlas_60,eis_20201119_205240.data.h5,411.67598724365234,531.4839859008789,-619.0070190429688,-459.00701904296875
404,2020-11-25 02:43:10,C3.4,-855.2207666558679,-299.0352147307295,-878.3930053710938,-322.33599853515625,119.80799865722656,160.0,Quiet Sun,Atlas_60,eis_20201125_024310.data.h5,-938.297004699707,-818.4890060424805,-402.33599853515625,-242.33599853515625
544,2020-11-27 14:00:18,B9.0,-482.3398896148428,-277.7008315981472,-437.4440002441406,-299.1619873046875,491.2130126953125,512.0,Quiet Sun,DHB_007,eis_20201127_140018.data.h5,-683.0505065917969,-191.83749389648438,-555.1619873046875,-43.1619873046875
569,2020-11-27 20:38:41,B8.8,-379.6710534419399,-248.47686202955265,-458.5050048828125,-299.47100830078125,260.5820007324219,512.0,Active Region,HPW021VEL260x512v2,eis_20201127_203841.data.h5,-588.7960052490234,-328.21400451660156,-555.4710083007812,-43.47100830078125
569,2020-11-29 11:23:10,C1.6,-167.49188657081686,-355.2640553309833,-139.3719940185547,-299.0849914550781,260.5820007324219,512.0,Active Region,HPW021VEL260x512v2,eis_20201129_112310.data.h5,-269.6629943847656,-9.08099365234375,-555.0849914550781,-43.084991455078125
544,2020-11-30 19:09:10,B8.8,88.30733652890785,-284.3176827774869,210.2779998779297,-296.4580078125,491.2130126953125,512.0,Quiet Sun,DHB_007,eis_20201130_190910.data.h5,-35.32850646972656,455.88450622558594,-552.4580078125,-40.4580078125
544,2020-12-30 20:20:10,B1.3,349.4966081504267,-268.6301379459698,282.02301025390625,-298.07501220703125,491.2130126953125,512.0,Quiet Sun,DHB_007,eis_20201230_202010.data.h5,36.41650390625,527.6295166015625,-554.0750122070312,-42.07501220703125
